GPL_ID	GSE_ID	GSM_ID	CANCER	CANCER_CODE
GPL570	GSE7011	GSM161807	0	NON CANCER
GPL570	GSE7011	GSM161808	0	NON CANCER
GPL570	GSE7011	GSM161809	0	NON CANCER
GPL570	GSE7011	GSM161810	0	NON CANCER
GPL570	GSE7011	GSM161811	0	NON CANCER
GPL570	GSE7011	GSM161812	0	NON CANCER
GPL570	GSE7011	GSM161813	0	NON CANCER
GPL570	GSE7011	GSM161814	0	NON CANCER
GPL570	GSE7011	GSM161815	0	NON CANCER
GPL570	GSE7011	GSM161816	0	NON CANCER
GPL570	GSE7011	GSM161817	0	NON CANCER
GPL570	GSE7011	GSM161818	0	NON CANCER
GPL570	GSE7011	GSM161819	0	NON CANCER
GPL570	GSE7011	GSM161820	0	NON CANCER
GPL570	GSE7014	GSM161935	0	NON CANCER
GPL570	GSE7014	GSM161936	0	NON CANCER
GPL570	GSE7014	GSM161937	0	NON CANCER
GPL570	GSE7014	GSM161938	0	NON CANCER
GPL570	GSE7014	GSM161939	0	NON CANCER
GPL570	GSE7014	GSM161940	0	NON CANCER
GPL570	GSE7014	GSM161941	0	NON CANCER
GPL570	GSE7014	GSM161942	0	NON CANCER
GPL570	GSE7014	GSM161943	0	NON CANCER
GPL570	GSE7014	GSM161944	0	NON CANCER
GPL570	GSE7014	GSM161945	0	NON CANCER
GPL570	GSE7014	GSM161946	0	NON CANCER
GPL570	GSE7014	GSM161948	0	NON CANCER
GPL570	GSE7014	GSM161949	0	NON CANCER
GPL570	GSE7014	GSM161950	0	NON CANCER
GPL570	GSE7014	GSM161951	0	NON CANCER
GPL570	GSE7014	GSM161952	0	NON CANCER
GPL570	GSE7014	GSM161953	0	NON CANCER
GPL570	GSE7014	GSM161954	0	NON CANCER
GPL570	GSE7014	GSM161955	0	NON CANCER
GPL570	GSE7014	GSM161956	0	NON CANCER
GPL570	GSE7014	GSM161957	0	NON CANCER
GPL570	GSE7014	GSM161958	0	NON CANCER
GPL570	GSE7014	GSM161959	0	NON CANCER
GPL570	GSE7014	GSM161960	0	NON CANCER
GPL570	GSE7014	GSM161961	0	NON CANCER
GPL570	GSE7014	GSM161962	0	NON CANCER
GPL570	GSE7014	GSM161963	0	NON CANCER
GPL570	GSE7014	GSM161964	0	NON CANCER
GPL570	GSE7014	GSM161965	0	NON CANCER
GPL570	GSE7014	GSM161966	0	NON CANCER
GPL570	GSE7014	GSM161967	0	NON CANCER
GPL570	GSE7014	GSM161968	0	NON CANCER
GPL570	GSE7014	GSM161969	0	NON CANCER
GPL570	GSE7014	GSM161970	0	NON CANCER
GPL570	GSE7014	GSM161971	0	NON CANCER
GPL570	GSE7036	GSM162897	0	NON CANCER
GPL570	GSE7036	GSM162898	0	NON CANCER
GPL570	GSE7036	GSM162899	0	NON CANCER
GPL570	GSE7036	GSM162900	0	NON CANCER
GPL570	GSE7036	GSM162901	0	NON CANCER
GPL570	GSE7036,GSE7624	GSM162903	0	NON CANCER
GPL570	GSE7117	GSM162954	0	NON CANCER
GPL570	GSE7117	GSM162956	0	NON CANCER
GPL570	GSE7117	GSM162957	0	NON CANCER
GPL570	GSE7117	GSM162958	0	NON CANCER
GPL570	GSE7117	GSM162959	0	NON CANCER
GPL570	GSE7117	GSM162960	0	NON CANCER
GPL570	GSE7117	GSM162961	0	NON CANCER
GPL570	GSE7117	GSM162962	0	NON CANCER
GPL570	GSE7084	GSM170565	0	NON CANCER
GPL570	GSE7084	GSM170566	0	NON CANCER
GPL570	GSE7084	GSM170567	0	NON CANCER
GPL570	GSE7084	GSM170568	0	NON CANCER
GPL570	GSE7116	GSM170982	0	NON CANCER
GPL570	GSE7116	GSM170984	0	NON CANCER
GPL570	GSE7116	GSM170985	0	NON CANCER
GPL570	GSE7116	GSM170987	0	NON CANCER
GPL570	GSE7116	GSM170988	0	NON CANCER
GPL570	GSE7116	GSM170989	0	NON CANCER
GPL570	GSE7116	GSM170990	0	NON CANCER
GPL570	GSE7116	GSM170991	0	NON CANCER
GPL570	GSE7116	GSM170993	0	NON CANCER
GPL570	GSE7116	GSM170994	0	NON CANCER
GPL570	GSE7116	GSM170995	0	NON CANCER
GPL570	GSE7116	GSM170996	0	NON CANCER
GPL570	GSE7116	GSM170997	0	NON CANCER
GPL570	GSE7116	GSM170998	0	NON CANCER
GPL570	GSE7116	GSM170999	0	NON CANCER
GPL570	GSE7116	GSM171000	0	NON CANCER
GPL570	GSE7116	GSM171001	0	NON CANCER
GPL570	GSE7116	GSM171002	0	NON CANCER
GPL570	GSE7116	GSM171003	0	NON CANCER
GPL570	GSE7116	GSM171004	0	NON CANCER
GPL570	GSE7116	GSM171005	0	NON CANCER
GPL570	GSE7116	GSM171006	0	NON CANCER
GPL570	GSE7116	GSM171007	0	NON CANCER
GPL570	GSE7116	GSM171008	0	NON CANCER
GPL570	GSE7116	GSM171009	0	NON CANCER
GPL570	GSE7116	GSM171010	0	NON CANCER
GPL570	GSE7158	GSM172405	0	NON CANCER
GPL570	GSE7158	GSM172406	0	NON CANCER
GPL570	GSE7158	GSM172407	0	NON CANCER
GPL570	GSE7158	GSM172408	0	NON CANCER
GPL570	GSE7158	GSM172409	0	NON CANCER
GPL570	GSE7158	GSM172410	0	NON CANCER
GPL570	GSE7158	GSM172411	0	NON CANCER
GPL570	GSE7158	GSM172412	0	NON CANCER
GPL570	GSE7158	GSM172413	0	NON CANCER
GPL570	GSE7158	GSM172414	0	NON CANCER
GPL570	GSE7158	GSM172415	0	NON CANCER
GPL570	GSE7158	GSM172416	0	NON CANCER
GPL570	GSE7158	GSM172417	0	NON CANCER
GPL570	GSE7158	GSM172418	0	NON CANCER
GPL570	GSE7158	GSM172419	0	NON CANCER
GPL570	GSE7158	GSM172420	0	NON CANCER
GPL570	GSE7158	GSM172421	0	NON CANCER
GPL570	GSE7158	GSM172422	0	NON CANCER
GPL570	GSE7158	GSM172423	0	NON CANCER
GPL570	GSE7158	GSM172424	0	NON CANCER
GPL570	GSE7158	GSM172425	0	NON CANCER
GPL570	GSE7158	GSM172426	0	NON CANCER
GPL570	GSE7158	GSM172427	0	NON CANCER
GPL570	GSE7158	GSM172428	0	NON CANCER
GPL570	GSE7158	GSM172429	0	NON CANCER
GPL570	GSE7158	GSM172430	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172856	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172857	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172858	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172859	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172860	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172861	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172862	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172863	0	NON CANCER
GPL570	GSE7177,GSE7214	GSM172864	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172865	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172866	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172867	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172868	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172869	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172870	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172871	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172872	0	NON CANCER
GPL570	GSE7178,GSE7214	GSM172873	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172874	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172875	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172876	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172877	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172878	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172879	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172880	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172881	0	NON CANCER
GPL570	GSE7179,GSE7214	GSM172882	0	NON CANCER
GPL570	GSE6269	GSM173175	0	NON CANCER
GPL570	GSE6269	GSM173177	0	NON CANCER
GPL570	GSE6269	GSM173210	0	NON CANCER
GPL570	GSE6269	GSM173266	0	NON CANCER
GPL570	GSE6269	GSM173269	0	NON CANCER
GPL570	GSE6269	GSM173272	0	NON CANCER
GPL570	GSE6269	GSM173276	0	NON CANCER
GPL570	GSE6269	GSM173279	0	NON CANCER
GPL570	GSE6269	GSM173281	0	NON CANCER
GPL570	GSE6269	GSM173282	0	NON CANCER
GPL570	GSE6269	GSM173286	0	NON CANCER
GPL570	GSE6269	GSM173287	0	NON CANCER
GPL570	GSE6269	GSM173288	0	NON CANCER
GPL570	GSE6269	GSM173289	0	NON CANCER
GPL570	GSE6269	GSM173301	0	NON CANCER
GPL570	GSE6269	GSM173305	0	NON CANCER
GPL570	GSE6269	GSM173309	0	NON CANCER
GPL570	GSE6269	GSM173310	0	NON CANCER
GPL570	GSE6269	GSM173312	0	NON CANCER
GPL570	GSE6269	GSM173314	0	NON CANCER
GPL570	GSE6269	GSM173316	0	NON CANCER
GPL570	GSE6269	GSM173317	0	NON CANCER
GPL570	GSE7213	GSM173452	0	NON CANCER
GPL570	GSE7213	GSM173453	0	NON CANCER
GPL570	GSE7213	GSM173454	0	NON CANCER
GPL570	GSE7213	GSM173455	0	NON CANCER
GPL570	GSE7216	GSM173532	0	NON CANCER
GPL570	GSE7216	GSM173533	0	NON CANCER
GPL570	GSE7216	GSM173534	0	NON CANCER
GPL570	GSE7216	GSM173535	0	NON CANCER
GPL570	GSE7216	GSM173536	0	NON CANCER
GPL570	GSE7216	GSM173537	0	NON CANCER
GPL570	GSE7216	GSM173538	0	NON CANCER
GPL570	GSE7216	GSM173539	0	NON CANCER
GPL570	GSE7216	GSM173540	0	NON CANCER
GPL570	GSE7216	GSM173541	0	NON CANCER
GPL570	GSE7216	GSM173542	0	NON CANCER
GPL570	GSE7216	GSM173543	0	NON CANCER
GPL570	GSE7216	GSM173544	0	NON CANCER
GPL570	GSE7216	GSM173545	0	NON CANCER
GPL570	GSE7216	GSM173546	0	NON CANCER
GPL570	GSE7216	GSM173547	0	NON CANCER
GPL570	GSE7216	GSM173548	0	NON CANCER
GPL570	GSE7216	GSM173549	0	NON CANCER
GPL570	GSE7216	GSM173550	0	NON CANCER
GPL570	GSE7216	GSM173551	0	NON CANCER
GPL570	GSE7216	GSM173552	0	NON CANCER
GPL570	GSE7216	GSM173553	0	NON CANCER
GPL570	GSE7216	GSM173554	0	NON CANCER
GPL570	GSE7216	GSM173555	0	NON CANCER
GPL570	GSE7216	GSM173556	0	NON CANCER
GPL570	GSE7224	GSM173679	0	NON CANCER
GPL570	GSE7224	GSM173680	0	NON CANCER
GPL570	GSE7224	GSM173681	0	NON CANCER
GPL570	GSE7224	GSM173682	0	NON CANCER
GPL570	GSE7224	GSM173683	0	NON CANCER
GPL570	GSE7224	GSM173684	0	NON CANCER
GPL570	GSE7224	GSM173685	0	NON CANCER
GPL570	GSE7224	GSM173686	0	NON CANCER
GPL570	GSE7224	GSM173687	0	NON CANCER
GPL570	GSE7224	GSM173688	0	NON CANCER
GPL570	GSE7224	GSM173689	0	NON CANCER
GPL570	GSE7224	GSM173690	0	NON CANCER
GPL570	GSE7224	GSM173691	0	NON CANCER
GPL570	GSE7247	GSM174699	0	NON CANCER
GPL570	GSE7247	GSM174700	0	NON CANCER
GPL570	GSE7247	GSM174701	0	NON CANCER
GPL570	GSE7247	GSM174702	0	NON CANCER
GPL570	GSE7247	GSM174703	0	NON CANCER
GPL570	GSE7247	GSM174704	0	NON CANCER
GPL570	GSE7247	GSM174709	0	NON CANCER
GPL570	GSE7247	GSM174710	0	NON CANCER
GPL570	GSE7247	GSM174711	0	NON CANCER
GPL570	GSE7247	GSM174712	0	NON CANCER
GPL570	GSE7268	GSM175249	0	NON CANCER
GPL570	GSE7268	GSM175250	0	NON CANCER
GPL570	GSE7268	GSM175251	0	NON CANCER
GPL570	GSE7268	GSM175252	0	NON CANCER
GPL570	GSE7268	GSM175253	0	NON CANCER
GPL570	GSE7268	GSM175254	0	NON CANCER
GPL570	GSE7268	GSM175255	0	NON CANCER
GPL570	GSE7268	GSM175256	0	NON CANCER
GPL570	GSE7268	GSM175257	0	NON CANCER
GPL570	GSE7268	GSM175258	0	NON CANCER
GPL570	GSE7268	GSM175259	0	NON CANCER
GPL570	GSE7305	GSM175766	0	NON CANCER
GPL570	GSE7305	GSM175767	0	NON CANCER
GPL570	GSE7305	GSM175768	0	NON CANCER
GPL570	GSE7305	GSM175769	0	NON CANCER
GPL570	GSE7305	GSM175770	0	NON CANCER
GPL570	GSE7305	GSM175771	0	NON CANCER
GPL570	GSE7305	GSM175772	0	NON CANCER
GPL570	GSE7305	GSM175773	0	NON CANCER
GPL570	GSE7305	GSM175774	0	NON CANCER
GPL570	GSE7305	GSM175775	0	NON CANCER
GPL570	GSE7305	GSM175776	0	NON CANCER
GPL570	GSE7305	GSM175777	0	NON CANCER
GPL570	GSE7305	GSM175778	0	NON CANCER
GPL570	GSE7305	GSM175779	0	NON CANCER
GPL570	GSE7305	GSM175780	0	NON CANCER
GPL570	GSE7305	GSM175781	0	NON CANCER
GPL570	GSE7305	GSM175782	0	NON CANCER
GPL570	GSE7305	GSM175783	0	NON CANCER
GPL570	GSE7305	GSM175784	0	NON CANCER
GPL570	GSE7305	GSM175785	0	NON CANCER
GPL570	GSE7307	GSM175810	0	NON CANCER
GPL570	GSE7307	GSM175811	0	NON CANCER
GPL570	GSE7307	GSM175812	0	NON CANCER
GPL570	GSE7307	GSM175813	0	NON CANCER
GPL570	GSE7307	GSM175814	0	NON CANCER
GPL570	GSE7307	GSM175815	0	NON CANCER
GPL570	GSE7307	GSM175816	0	NON CANCER
GPL570	GSE7307	GSM175817	0	NON CANCER
GPL570	GSE7307	GSM175818	0	NON CANCER
GPL570	GSE7307	GSM175819	0	NON CANCER
GPL570	GSE7307	GSM175820	0	NON CANCER
GPL570	GSE7307	GSM175821	0	NON CANCER
GPL570	GSE7307	GSM175822	0	NON CANCER
GPL570	GSE7307	GSM175823	0	NON CANCER
GPL570	GSE7307	GSM175824	0	NON CANCER
GPL570	GSE7307	GSM175825	0	NON CANCER
GPL570	GSE7307	GSM175826	0	NON CANCER
GPL570	GSE7307	GSM175827	0	NON CANCER
GPL570	GSE7307	GSM175828	0	NON CANCER
GPL570	GSE7307	GSM175829	0	NON CANCER
GPL570	GSE7307	GSM175830	0	NON CANCER
GPL570	GSE7307	GSM175831	0	NON CANCER
GPL570	GSE7307	GSM175832	0	NON CANCER
GPL570	GSE7307	GSM175834	0	NON CANCER
GPL570	GSE7307	GSM175835	0	NON CANCER
GPL570	GSE7307	GSM175836	0	NON CANCER
GPL570	GSE7307	GSM175837	0	NON CANCER
GPL570	GSE7307	GSM175842	0	NON CANCER
GPL570	GSE7307	GSM175843	0	NON CANCER
GPL570	GSE7307	GSM175844	0	NON CANCER
GPL570	GSE7307	GSM175845	0	NON CANCER
GPL570	GSE7307	GSM175846	0	NON CANCER
GPL570	GSE7307	GSM175847	0	NON CANCER
GPL570	GSE7307	GSM175848	0	NON CANCER
GPL570	GSE7307	GSM175849	0	NON CANCER
GPL570	GSE7307	GSM175850	0	NON CANCER
GPL570	GSE7307	GSM175851	0	NON CANCER
GPL570	GSE7307	GSM175852	0	NON CANCER
GPL570	GSE7307	GSM175853	0	NON CANCER
GPL570	GSE7307	GSM175854	0	NON CANCER
GPL570	GSE7307	GSM175855	0	NON CANCER
GPL570	GSE7307	GSM175856	0	NON CANCER
GPL570	GSE7307	GSM175857	0	NON CANCER
GPL570	GSE7307	GSM175858	0	NON CANCER
GPL570	GSE7307	GSM175859	0	NON CANCER
GPL570	GSE7307	GSM175860	0	NON CANCER
GPL570	GSE7307	GSM175861	0	NON CANCER
GPL570	GSE7307	GSM175862	0	NON CANCER
GPL570	GSE7307	GSM175863	0	NON CANCER
GPL570	GSE7307	GSM175864	0	NON CANCER
GPL570	GSE7307	GSM175865	0	NON CANCER
GPL570	GSE7307	GSM175866	0	NON CANCER
GPL570	GSE7307	GSM175867	0	NON CANCER
GPL570	GSE7307	GSM175868	0	NON CANCER
GPL570	GSE7307	GSM175869	0	NON CANCER
GPL570	GSE7307	GSM175870	0	NON CANCER
GPL570	GSE7307	GSM175871	0	NON CANCER
GPL570	GSE7307	GSM175872	0	NON CANCER
GPL570	GSE7307	GSM175873	0	NON CANCER
GPL570	GSE7307	GSM175874	0	NON CANCER
GPL570	GSE7307	GSM175875	0	NON CANCER
GPL570	GSE7307	GSM175876	0	NON CANCER
GPL570	GSE7307	GSM175877	0	NON CANCER
GPL570	GSE7307	GSM175878	0	NON CANCER
GPL570	GSE7307	GSM175879	0	NON CANCER
GPL570	GSE7307	GSM175880	0	NON CANCER
GPL570	GSE7307	GSM175881	0	NON CANCER
GPL570	GSE7307	GSM175882	0	NON CANCER
GPL570	GSE7307	GSM175883	0	NON CANCER
GPL570	GSE7307	GSM175884	0	NON CANCER
GPL570	GSE7307	GSM175885	0	NON CANCER
GPL570	GSE7307	GSM175886	0	NON CANCER
GPL570	GSE7307	GSM175887	0	NON CANCER
GPL570	GSE7307	GSM175888	0	NON CANCER
GPL570	GSE7307	GSM175889	0	NON CANCER
GPL570	GSE7307	GSM175890	0	NON CANCER
GPL570	GSE7307	GSM175891	0	NON CANCER
GPL570	GSE7307	GSM175892	0	NON CANCER
GPL570	GSE7307	GSM175893	0	NON CANCER
GPL570	GSE7307	GSM175894	0	NON CANCER
GPL570	GSE7307	GSM175895	0	NON CANCER
GPL570	GSE7307	GSM175896	0	NON CANCER
GPL570	GSE7307	GSM175897	0	NON CANCER
GPL570	GSE7307	GSM175898	0	NON CANCER
GPL570	GSE7307	GSM175899	0	NON CANCER
GPL570	GSE7307	GSM175900	0	NON CANCER
GPL570	GSE7307	GSM175901	0	NON CANCER
GPL570	GSE7307	GSM175902	0	NON CANCER
GPL570	GSE7307	GSM175903	0	NON CANCER
GPL570	GSE7307	GSM175904	0	NON CANCER
GPL570	GSE7307	GSM175906	0	NON CANCER
GPL570	GSE7307	GSM175907	0	NON CANCER
GPL570	GSE7307	GSM175908	0	NON CANCER
GPL570	GSE7307	GSM175909	0	NON CANCER
GPL570	GSE7307	GSM175910	0	NON CANCER
GPL570	GSE7307	GSM175911	0	NON CANCER
GPL570	GSE7307	GSM175935	0	NON CANCER
GPL570	GSE7307	GSM175936	0	NON CANCER
GPL570	GSE7307	GSM175937	0	NON CANCER
GPL570	GSE7307	GSM175939	0	NON CANCER
GPL570	GSE7307	GSM175940	0	NON CANCER
GPL570	GSE7307	GSM175941	0	NON CANCER
GPL570	GSE7307	GSM175942	0	NON CANCER
GPL570	GSE7307	GSM175944	0	NON CANCER
GPL570	GSE7307	GSM175945	0	NON CANCER
GPL570	GSE7307	GSM175946	0	NON CANCER
GPL570	GSE7307	GSM175947	0	NON CANCER
GPL570	GSE7307	GSM175949	0	NON CANCER
GPL570	GSE7307	GSM175951	0	NON CANCER
GPL570	GSE7307	GSM175953	0	NON CANCER
GPL570	GSE7307	GSM175956	0	NON CANCER
GPL570	GSE7307	GSM175957	0	NON CANCER
GPL570	GSE7307	GSM175958	0	NON CANCER
GPL570	GSE7307	GSM175959	0	NON CANCER
GPL570	GSE7307	GSM175973	0	NON CANCER
GPL570	GSE7307	GSM175974	0	NON CANCER
GPL570	GSE7307	GSM175975	0	NON CANCER
GPL570	GSE7307	GSM175976	0	NON CANCER
GPL570	GSE7307	GSM175982	0	NON CANCER
GPL570	GSE7307	GSM175985	0	NON CANCER
GPL570	GSE7307	GSM175987	0	NON CANCER
GPL570	GSE7307	GSM175988	0	NON CANCER
GPL570	GSE7307	GSM175989	0	NON CANCER
GPL570	GSE7307	GSM175990	0	NON CANCER
GPL570	GSE7307	GSM175991	0	NON CANCER
GPL570	GSE7307	GSM175992	0	NON CANCER
GPL570	GSE7307	GSM175994	0	NON CANCER
GPL570	GSE7307	GSM175999	0	NON CANCER
GPL570	GSE7307	GSM176000	0	NON CANCER
GPL570	GSE7307	GSM176001	0	NON CANCER
GPL570	GSE7307	GSM176002	0	NON CANCER
GPL570	GSE7307	GSM176003	0	NON CANCER
GPL570	GSE7307	GSM176004	0	NON CANCER
GPL570	GSE7307	GSM176005	0	NON CANCER
GPL570	GSE7307	GSM176006	0	NON CANCER
GPL570	GSE7307	GSM176007	0	NON CANCER
GPL570	GSE7307	GSM176008	0	NON CANCER
GPL570	GSE7307	GSM176009	0	NON CANCER
GPL570	GSE7307	GSM176010	0	NON CANCER
GPL570	GSE7307	GSM176011	0	NON CANCER
GPL570	GSE7307	GSM176013	0	NON CANCER
GPL570	GSE7307	GSM176014	0	NON CANCER
GPL570	GSE7307	GSM176015	0	NON CANCER
GPL570	GSE7307	GSM176016	0	NON CANCER
GPL570	GSE7307	GSM176017	0	NON CANCER
GPL570	GSE7307	GSM176018	0	NON CANCER
GPL570	GSE7307	GSM176019	0	NON CANCER
GPL570	GSE7307	GSM176020	0	NON CANCER
GPL570	GSE7307	GSM176023	0	NON CANCER
GPL570	GSE7307	GSM176024	0	NON CANCER
GPL570	GSE7307	GSM176025	0	NON CANCER
GPL570	GSE7307	GSM176026	0	NON CANCER
GPL570	GSE7307	GSM176027	0	NON CANCER
GPL570	GSE7307	GSM176028	0	NON CANCER
GPL570	GSE7307	GSM176029	0	NON CANCER
GPL570	GSE7307	GSM176030	0	NON CANCER
GPL570	GSE7307	GSM176031	0	NON CANCER
GPL570	GSE7307	GSM176033	0	NON CANCER
GPL570	GSE7307	GSM176034	0	NON CANCER
GPL570	GSE7307	GSM176035	0	NON CANCER
GPL570	GSE7307	GSM176036	0	NON CANCER
GPL570	GSE7307	GSM176037	0	NON CANCER
GPL570	GSE7307	GSM176038	0	NON CANCER
GPL570	GSE7307	GSM176042	0	NON CANCER
GPL570	GSE7307	GSM176043	0	NON CANCER
GPL570	GSE7307	GSM176044	0	NON CANCER
GPL570	GSE7307	GSM176045	0	NON CANCER
GPL570	GSE7307	GSM176046	0	NON CANCER
GPL570	GSE7307	GSM176047	0	NON CANCER
GPL570	GSE7307	GSM176048	0	NON CANCER
GPL570	GSE7307	GSM176049	0	NON CANCER
GPL570	GSE7307	GSM176050	0	NON CANCER
GPL570	GSE7307	GSM176051	0	NON CANCER
GPL570	GSE7307	GSM176052	0	NON CANCER
GPL570	GSE7307	GSM176053	0	NON CANCER
GPL570	GSE7307	GSM176054	0	NON CANCER
GPL570	GSE7307	GSM176055	0	NON CANCER
GPL570	GSE7307	GSM176056	0	NON CANCER
GPL570	GSE7307	GSM176057	0	NON CANCER
GPL570	GSE7307	GSM176058	0	NON CANCER
GPL570	GSE7307	GSM176059	0	NON CANCER
GPL570	GSE7307	GSM176060	0	NON CANCER
GPL570	GSE7307	GSM176061	0	NON CANCER
GPL570	GSE7307	GSM176062	0	NON CANCER
GPL570	GSE7307	GSM176063	0	NON CANCER
GPL570	GSE7307	GSM176064	0	NON CANCER
GPL570	GSE7307	GSM176065	0	NON CANCER
GPL570	GSE7307	GSM176066	0	NON CANCER
GPL570	GSE7307	GSM176067	0	NON CANCER
GPL570	GSE7307	GSM176068	0	NON CANCER
GPL570	GSE7307	GSM176069	0	NON CANCER
GPL570	GSE7307	GSM176070	0	NON CANCER
GPL570	GSE7307	GSM176071	0	NON CANCER
GPL570	GSE7307	GSM176072	0	NON CANCER
GPL570	GSE7307	GSM176073	0	NON CANCER
GPL570	GSE7307	GSM176074	0	NON CANCER
GPL570	GSE7307	GSM176075	0	NON CANCER
GPL570	GSE7307	GSM176076	0	NON CANCER
GPL570	GSE7307	GSM176077	0	NON CANCER
GPL570	GSE7307	GSM176078	0	NON CANCER
GPL570	GSE7307	GSM176079	0	NON CANCER
GPL570	GSE7307	GSM176080	0	NON CANCER
GPL570	GSE7307	GSM176081	0	NON CANCER
GPL570	GSE7307	GSM176102	0	NON CANCER
GPL570	GSE7307	GSM176103	0	NON CANCER
GPL570	GSE7307	GSM176104	0	NON CANCER
GPL570	GSE7307	GSM176105	0	NON CANCER
GPL570	GSE7307	GSM176106	0	NON CANCER
GPL570	GSE7307	GSM176107	0	NON CANCER
GPL570	GSE7307	GSM176108	0	NON CANCER
GPL570	GSE7307	GSM176109	0	NON CANCER
GPL570	GSE7307	GSM176110	0	NON CANCER
GPL570	GSE7307	GSM176111	0	NON CANCER
GPL570	GSE7307	GSM176112	0	NON CANCER
GPL570	GSE7307	GSM176113	0	NON CANCER
GPL570	GSE7307	GSM176114	0	NON CANCER
GPL570	GSE7307	GSM176115	0	NON CANCER
GPL570	GSE7307	GSM176116	0	NON CANCER
GPL570	GSE7307	GSM176118	0	NON CANCER
GPL570	GSE7307	GSM176119	0	NON CANCER
GPL570	GSE7307	GSM176120	0	NON CANCER
GPL570	GSE7307	GSM176121	0	NON CANCER
GPL570	GSE7307	GSM176124	0	NON CANCER
GPL570	GSE7307	GSM176125	0	NON CANCER
GPL570	GSE7307	GSM176126	0	NON CANCER
GPL570	GSE7307	GSM176128	0	NON CANCER
GPL570	GSE7307	GSM176129	0	NON CANCER
GPL570	GSE7307	GSM176133	0	NON CANCER
GPL570	GSE7307	GSM176134	0	NON CANCER
GPL570	GSE7307	GSM176138	0	NON CANCER
GPL570	GSE7307	GSM176139	0	NON CANCER
GPL570	GSE7307	GSM176143	0	NON CANCER
GPL570	GSE7307	GSM176147	0	NON CANCER
GPL570	GSE7307	GSM176148	0	NON CANCER
GPL570	GSE7307	GSM176149	0	NON CANCER
GPL570	GSE7307	GSM176150	0	NON CANCER
GPL570	GSE7307	GSM176151	0	NON CANCER
GPL570	GSE7307	GSM176152	0	NON CANCER
GPL570	GSE7307	GSM176153	0	NON CANCER
GPL570	GSE7307	GSM176154	0	NON CANCER
GPL570	GSE7307	GSM176155	0	NON CANCER
GPL570	GSE7307	GSM176156	0	NON CANCER
GPL570	GSE7307	GSM176157	0	NON CANCER
GPL570	GSE7307	GSM176158	0	NON CANCER
GPL570	GSE7307	GSM176159	0	NON CANCER
GPL570	GSE7307	GSM176160	0	NON CANCER
GPL570	GSE7307	GSM176161	0	NON CANCER
GPL570	GSE7307	GSM176162	0	NON CANCER
GPL570	GSE7307	GSM176163	0	NON CANCER
GPL570	GSE7307	GSM176164	0	NON CANCER
GPL570	GSE7307	GSM176165	0	NON CANCER
GPL570	GSE7307	GSM176166	0	NON CANCER
GPL570	GSE7307	GSM176167	0	NON CANCER
GPL570	GSE7307	GSM176168	0	NON CANCER
GPL570	GSE7307	GSM176169	0	NON CANCER
GPL570	GSE7307	GSM176170	0	NON CANCER
GPL570	GSE7307	GSM176171	0	NON CANCER
GPL570	GSE7307	GSM176172	0	NON CANCER
GPL570	GSE7307	GSM176173	0	NON CANCER
GPL570	GSE7307	GSM176174	0	NON CANCER
GPL570	GSE7307	GSM176175	0	NON CANCER
GPL570	GSE7307	GSM176176	0	NON CANCER
GPL570	GSE7307	GSM176177	0	NON CANCER
GPL570	GSE7307	GSM176178	0	NON CANCER
GPL570	GSE7307	GSM176179	0	NON CANCER
GPL570	GSE7307	GSM176180	0	NON CANCER
GPL570	GSE7307	GSM176181	0	NON CANCER
GPL570	GSE7307	GSM176182	0	NON CANCER
GPL570	GSE7307	GSM176183	0	NON CANCER
GPL570	GSE7307	GSM176184	0	NON CANCER
GPL570	GSE7307	GSM176185	0	NON CANCER
GPL570	GSE7307	GSM176186	0	NON CANCER
GPL570	GSE7307	GSM176205	0	NON CANCER
GPL570	GSE7307	GSM176206	0	NON CANCER
GPL570	GSE7307	GSM176207	0	NON CANCER
GPL570	GSE7307	GSM176208	0	NON CANCER
GPL570	GSE7307	GSM176209	0	NON CANCER
GPL570	GSE7307	GSM176210	0	NON CANCER
